transaction_date,total_transactions,total_credit_amount,total_debit_amount,total_amount
2024-12-20 11:56:19,1,0.0,5634.53,5634.53
2024-12-20 12:18:36,1,0.0,27774.22,27774.22
2024-12-20 12:26:57,1,24029.62,0.0,24029.62
2024-12-20 12:40:00,1,0.0,80498.2,80498.2
2024-12-20 12:41:26,1,0.0,19571.36,19571.36
2024-12-20 13:27:21,1,0.0,90670.99,90670.99
2024-12-20 14:42:43,1,0.0,23539.26,23539.26
2024-12-20 15:00:13,1,0.0,39226.52,39226.52
2024-12-20 15:39:26,1,4848.91,0.0,4848.91
2024-12-20 16:09:20,1,0.0,26158.9,26158.9
2024-12-20 16:13:10,1,0.0,69323.53,69323.53
2024-12-20 17:17:39,1,0.0,28781.69,28781.69
2024-12-20 17:40:53,1,0.0,17645.53,17645.53
2024-12-20 17:43:41,1,10502.79,0.0,10502.79
2024-12-20 17:50:43,1,41317.86,0.0,41317.86
2024-12-20 17:58:02,1,33215.12,0.0,33215.12
2024-12-20 18:26:00,1,7026.01,0.0,7026.01
2024-12-20 18:31:11,1,2637.78,0.0,2637.78
2024-12-20 19:09:07,1,0.0,88834.19,88834.19
2024-12-20 19:10:35,1,1431.31,0.0,1431.31
2024-12-20 19:11:19,1,0.0,16815.86,16815.86
2024-12-20 19:12:55,1,0.0,5081.41,5081.41
2024-12-20 19:56:02,1,0.0,19911.27,19911.27
2024-12-20 20:06:58,1,26685.63,0.0,26685.63
2024-12-20 20:35:32,1,0.0,49252.95,49252.95
2024-12-20 21:22:12,1,0.0,21280.68,21280.68
2024-12-20 21:33:54,1,0.0,45762.32,45762.32
2024-12-20 22:47:34,1,0.0,92624.87,92624.87
2024-12-20 23:06:59,1,3683.07,0.0,3683.07
2024-12-20 23:08:54,1,0.0,92320.96,92320.96
2024-12-20 23:46:45,1,0.0,2589.47,2589.47
2024-12-21 00:20:45,1,0.0,12339.74,12339.74
2024-12-21 00:39:38,1,6149.21,0.0,6149.21
2024-12-21 00:51:56,1,5450.03,0.0,5450.03
2024-12-21 00:54:50,1,3405.52,0.0,3405.52
2024-12-21 01:00:46,1,0.0,6567.34,6567.34
2024-12-21 01:38:18,1,0.0,14881.88,14881.88
2024-12-21 01:54:35,1,9781.83,0.0,9781.83
2024-12-21 02:51:40,1,0.0,13748.92,13748.92
2024-12-21 03:27:09,1,0.0,10007.34,10007.34
2024-12-21 03:29:15,1,0.0,9730.13,9730.13
2024-12-21 03:58:44,1,0.0,15484.84,15484.84
2024-12-21 04:01:14,1,1798.33,0.0,1798.33
2024-12-21 05:13:06,1,0.0,38909.47,38909.47
2024-12-21 05:25:25,1,0.0,9534.76,9534.76
2024-12-21 05:31:40,1,0.0,5673.67,5673.67
2024-12-21 06:50:24,1,0.0,14880.03,14880.03
2024-12-21 07:03:56,1,4695.77,0.0,4695.77
2024-12-21 07:32:37,1,67268.41,0.0,67268.41
2024-12-21 07:46:04,1,0.0,10317.1,10317.1
2024-12-21 07:46:54,1,0.0,7654.47,7654.47
2024-12-21 07:50:18,1,0.0,14274.68,14274.68
2024-12-21 08:55:01,1,109787.21,0.0,109787.21
2024-12-21 09:42:53,1,0.0,22379.71,22379.71
2024-12-21 10:53:16,1,0.0,24836.16,24836.16
2024-12-21 11:27:53,1,77016.49,0.0,77016.49
2024-12-21 11:40:45,1,0.0,11240.46,11240.46
2024-12-21 12:14:03,1,68160.31,0.0,68160.31
2024-12-21 12:15:17,1,0.0,7258.95,7258.95
2024-12-21 12:38:34,1,3827.7,0.0,3827.7
2024-12-21 12:51:59,1,0.0,26845.46,26845.46
2024-12-21 13:16:08,1,46608.18,0.0,46608.18
2024-12-21 13:18:18,1,0.0,35765.03,35765.03
2024-12-21 13:33:11,1,0.0,28427.93,28427.93
2024-12-21 13:46:12,1,0.0,19809.31,19809.31
2024-12-21 14:05:51,1,0.0,36470.5,36470.5
2024-12-21 14:44:49,1,25523.96,0.0,25523.96
2024-12-21 15:32:51,1,4953.47,0.0,4953.47
2024-12-21 16:08:06,1,0.0,18069.36,18069.36
2024-12-21 17:12:06,1,0.0,7549.46,7549.46
2024-12-21 17:35:15,1,9220.31,0.0,9220.31
2024-12-21 17:59:36,1,0.0,89494.1,89494.1
2024-12-21 19:02:33,1,0.0,7745.28,7745.28
2024-12-21 20:04:06,1,0.0,81180.97,81180.97
2024-12-21 20:25:19,1,0.0,10162.92,10162.92
2024-12-21 20:32:13,1,0.0,5687.12,5687.12
2024-12-21 20:36:34,1,0.0,12481.89,12481.89
2024-12-21 21:04:52,1,0.0,35735.96,35735.96
2024-12-21 21:41:18,1,4756.71,0.0,4756.71
2024-12-21 22:58:13,1,0.0,79661.72,79661.72
2024-12-21 23:10:09,1,57291.78,0.0,57291.78
2024-12-21 23:21:58,1,0.0,3108.95,3108.95
2024-12-22 00:08:36,1,0.0,34608.13,34608.13
2024-12-22 00:40:03,1,5849.54,0.0,5849.54
2024-12-22 00:54:08,1,0.0,1991.96,1991.96
2024-12-22 01:09:20,1,0.0,11518.39,11518.39
2024-12-22 02:08:53,1,0.0,62039.04,62039.04
2024-12-22 02:21:33,1,0.0,2236.66,2236.66
2024-12-22 02:37:20,1,0.0,19510.02,19510.02
2024-12-22 02:46:31,1,0.0,45402.43,45402.43
2024-12-22 02:48:35,1,105471.38,0.0,105471.38
2024-12-22 03:09:56,1,0.0,38389.25,38389.25
2024-12-22 03:38:05,1,1264.74,0.0,1264.74
2024-12-22 03:41:17,1,0.0,18647.0,18647.0
2024-12-22 03:58:49,1,0.0,8551.37,8551.37
2024-12-22 04:02:21,1,0.0,8151.76,8151.76
2024-12-22 04:10:45,1,0.0,38641.81,38641.81
2024-12-22 04:24:56,1,9376.02,0.0,9376.02
2024-12-22 04:34:14,1,4811.19,0.0,4811.19
2024-12-22 05:12:29,1,0.0,10370.98,10370.98
2024-12-22 06:00:21,1,0.0,3763.5,3763.5
2024-12-22 06:04:40,1,59885.12,0.0,59885.12
2024-12-22 07:07:31,1,0.0,6766.11,6766.11
2024-12-22 07:32:08,1,0.0,10909.07,10909.07
2024-12-22 08:19:01,1,9016.43,0.0,9016.43
2024-12-22 08:27:13,1,6270.26,0.0,6270.26
2024-12-22 08:38:35,1,0.0,18130.94,18130.94
2024-12-22 08:49:28,1,110804.36,0.0,110804.36
2024-12-22 10:59:26,1,0.0,7758.75,7758.75
2024-12-22 12:04:43,1,0.0,29515.02,29515.02
2024-12-22 12:29:16,1,0.0,71778.45,71778.45
2024-12-22 12:42:15,1,4846.4,0.0,4846.4
2024-12-22 12:58:27,1,0.0,96584.52,96584.52
2024-12-22 13:37:47,1,0.0,96574.74,96574.74
2024-12-22 14:03:40,1,3687.36,0.0,3687.36
2024-12-22 14:12:14,1,0.0,56468.33,56468.33
2024-12-22 14:32:22,1,0.0,18994.0,18994.0
2024-12-22 15:44:52,1,0.0,97138.87,97138.87
2024-12-22 15:54:27,1,0.0,14294.95,14294.95
2024-12-22 15:58:11,1,0.0,8001.43,8001.43
2024-12-22 16:05:34,1,0.0,71738.6,71738.6
2024-12-22 16:15:24,1,0.0,23163.33,23163.33
2024-12-22 16:20:15,1,35267.83,0.0,35267.83
2024-12-22 16:20:28,1,0.0,3458.65,3458.65
2024-12-22 16:32:55,1,0.0,16136.28,16136.28
2024-12-22 17:00:23,1,146261.61,0.0,146261.61
2024-12-22 18:09:24,1,2309.77,0.0,2309.77
2024-12-22 18:34:08,1,3144.46,0.0,3144.46
2024-12-22 18:35:01,1,0.0,33077.78,33077.78
2024-12-22 19:02:45,1,0.0,14855.76,14855.76
2024-12-22 19:05:36,1,0.0,14998.94,14998.94
2024-12-22 19:29:49,1,0.0,25957.41,25957.41
2024-12-22 19:39:25,1,1631.77,0.0,1631.77
2024-12-22 19:43:50,1,0.0,28487.67,28487.67
2024-12-22 19:48:42,1,0.0,18071.53,18071.53
2024-12-22 20:34:12,1,9903.14,0.0,9903.14
2024-12-22 20:51:21,1,0.0,96862.61,96862.61
2024-12-22 21:50:50,1,0.0,19242.76,19242.76
2024-12-22 22:29:32,1,14488.02,0.0,14488.02
2024-12-22 22:37:21,1,43282.76,0.0,43282.76
2024-12-22 22:40:43,1,0.0,17940.87,17940.87
2024-12-22 22:43:37,1,0.0,16331.07,16331.07
2024-12-22 22:49:29,1,0.0,16235.25,16235.25
2024-12-22 23:13:53,1,0.0,18785.29,18785.29
2024-12-22 23:32:17,1,7573.3,0.0,7573.3
2024-12-22 23:59:35,1,0.0,16379.46,16379.46
2024-12-23 00:21:27,1,0.0,5987.32,5987.32
2024-12-23 00:45:23,1,45496.49,0.0,45496.49
2024-12-23 01:57:10,1,0.0,3578.75,3578.75
2024-12-23 03:03:26,1,0.0,4524.28,4524.28
2024-12-23 03:38:54,1,0.0,41885.38,41885.38
2024-12-23 03:39:34,1,0.0,16142.26,16142.26
2024-12-23 04:19:37,1,2565.08,0.0,2565.08
2024-12-23 04:58:57,1,0.0,19861.06,19861.06
2024-12-23 05:20:21,1,0.0,1241.98,1241.98
2024-12-23 05:42:53,1,0.0,17817.35,17817.35
2024-12-23 06:33:35,1,0.0,59189.35,59189.35
2024-12-23 07:03:15,1,0.0,59189.13,59189.13
2024-12-23 07:11:42,1,0.0,9863.54,9863.54
2024-12-23 07:21:06,1,0.0,95976.28,95976.28
2024-12-23 07:33:54,1,0.0,3008.15,3008.15
2024-12-23 08:34:49,1,0.0,28977.75,28977.75
2024-12-23 08:39:17,1,0.0,81555.88,81555.88
2024-12-23 08:58:52,1,0.0,18302.88,18302.88
2024-12-23 09:02:53,1,0.0,16981.26,16981.26
2024-12-23 09:18:52,1,0.0,32875.98,32875.98
2024-12-23 09:23:00,1,0.0,35121.03,35121.03
2024-12-23 09:30:35,1,0.0,2430.16,2430.16
2024-12-23 09:40:06,1,1054.29,0.0,1054.29
2024-12-23 11:41:04,1,0.0,7187.9,7187.9
2024-12-23 12:12:07,1,0.0,3829.04,3829.04
2024-12-23 12:39:11,1,0.0,36428.67,36428.67
2024-12-23 12:52:53,1,0.0,2379.64,2379.64
2024-12-23 13:02:20,1,0.0,36385.65,36385.65
2024-12-23 13:50:18,1,142969.19,0.0,142969.19
2024-12-23 13:56:47,1,0.0,45976.69,45976.69
2024-12-23 14:14:48,1,0.0,23097.58,23097.58
2024-12-23 14:19:41,1,0.0,34022.59,34022.59
2024-12-23 14:29:18,1,84044.02,0.0,84044.02
2024-12-23 14:47:11,1,0.0,26733.12,26733.12
2024-12-23 14:53:55,1,0.0,4913.34,4913.34
2024-12-23 15:16:09,1,23149.07,0.0,23149.07
2024-12-23 16:11:57,1,0.0,7120.28,7120.28
2024-12-23 16:13:26,1,55772.29,0.0,55772.29
2024-12-23 16:32:49,1,0.0,26183.52,26183.52
2024-12-23 17:10:24,1,0.0,45925.26,45925.26
2024-12-23 17:40:42,1,0.0,20649.66,20649.66
2024-12-23 17:46:24,1,0.0,85301.97,85301.97
2024-12-23 18:25:26,1,0.0,19485.92,19485.92
2024-12-23 18:35:31,1,34332.13,0.0,34332.13
2024-12-23 19:12:36,1,0.0,6344.88,6344.88
2024-12-23 20:26:55,1,0.0,2556.86,2556.86
2024-12-23 20:36:15,1,0.0,19358.9,19358.9
2024-12-23 21:08:04,1,0.0,21502.2,21502.2
2024-12-23 21:14:47,1,2842.63,0.0,2842.63
2024-12-23 21:24:46,1,2293.28,0.0,2293.28
2024-12-23 21:26:07,1,0.0,6556.74,6556.74
2024-12-23 21:30:17,1,1339.51,0.0,1339.51
2024-12-23 21:32:09,1,0.0,99699.32,99699.32
2024-12-23 21:33:26,1,5287.48,0.0,5287.48
2024-12-23 21:57:41,1,0.0,19756.71,19756.71
2024-12-23 22:09:46,1,0.0,4526.43,4526.43
2024-12-23 22:19:31,1,0.0,5143.6,5143.6
2024-12-23 23:42:49,1,0.0,70760.58,70760.58
2024-12-24 00:11:21,1,0.0,8951.59,8951.59
2024-12-24 00:55:42,1,0.0,48720.77,48720.77
2024-12-24 01:24:59,1,0.0,3832.05,3832.05
2024-12-24 01:41:30,1,0.0,3772.79,3772.79
2024-12-24 01:44:37,1,2212.66,0.0,2212.66
2024-12-24 02:26:23,1,0.0,12935.03,12935.03
2024-12-24 02:43:05,1,0.0,17660.11,17660.11
2024-12-24 02:52:39,1,49020.94,0.0,49020.94
2024-12-24 03:05:23,1,0.0,35973.69,35973.69
2024-12-24 03:36:18,1,20921.15,0.0,20921.15
2024-12-24 05:40:43,1,0.0,46512.58,46512.58
2024-12-24 06:50:35,1,0.0,20996.53,20996.53
2024-12-24 07:44:05,1,0.0,39576.85,39576.85
2024-12-24 07:58:46,1,0.0,33824.33,33824.33
2024-12-24 08:40:08,1,0.0,18878.44,18878.44
2024-12-24 08:58:59,1,3950.52,0.0,3950.52
2024-12-24 10:02:46,1,0.0,1852.34,1852.34
2024-12-24 10:25:45,1,35009.6,0.0,35009.6
2024-12-24 10:46:05,1,109952.51,0.0,109952.51
2024-12-24 10:54:54,1,0.0,1748.09,1748.09
2024-12-24 11:01:52,1,0.0,45281.67,45281.67
2024-12-24 11:03:26,1,0.0,12115.06,12115.06
2024-12-24 11:10:46,1,29646.99,0.0,29646.99
2024-12-24 11:16:03,1,0.0,5141.24,5141.24
2024-12-24 12:04:15,1,42771.21,0.0,42771.21
2024-12-24 13:16:36,1,2503.58,0.0,2503.58
2024-12-24 13:57:02,1,0.0,97051.01,97051.01
2024-12-24 13:58:44,1,0.0,4444.56,4444.56
2024-12-24 14:03:16,1,0.0,16637.56,16637.56
2024-12-24 14:05:32,1,17679.89,0.0,17679.89
2024-12-24 14:44:15,1,0.0,15581.69,15581.69
2024-12-24 15:05:06,1,28423.34,0.0,28423.34
2024-12-24 15:15:02,1,10641.72,0.0,10641.72
2024-12-24 15:31:11,1,118404.29,0.0,118404.29
2024-12-24 15:36:24,1,0.0,18552.7,18552.7
2024-12-24 15:47:15,1,8121.19,0.0,8121.19
2024-12-24 16:43:29,1,63289.14,0.0,63289.14
2024-12-24 17:36:55,1,9396.58,0.0,9396.58
2024-12-24 18:08:30,1,0.0,16941.9,16941.9
2024-12-24 18:23:14,1,0.0,36487.78,36487.78
2024-12-24 18:51:04,1,0.0,15410.7,15410.7
2024-12-24 19:41:18,1,0.0,38853.8,38853.8
2024-12-24 19:53:45,1,0.0,5795.48,5795.48
2024-12-24 20:03:16,1,0.0,39369.53,39369.53
2024-12-24 20:11:24,1,0.0,32064.98,32064.98
2024-12-24 20:27:45,1,58157.37,0.0,58157.37
2024-12-24 20:45:38,1,95571.01,0.0,95571.01
2024-12-24 20:58:14,1,0.0,578.6,578.6
2024-12-24 20:58:16,1,0.0,8715.66,8715.66
2024-12-24 21:33:29,1,0.0,23992.11,23992.11
2024-12-24 21:41:06,1,0.0,43563.64,43563.64
2024-12-24 23:41:23,1,0.0,25627.28,25627.28
2024-12-24 23:42:55,1,0.0,2105.56,2105.56
2024-12-25 00:06:29,1,0.0,48939.02,48939.02
2024-12-25 00:08:17,1,0.0,23747.41,23747.41
2024-12-25 00:29:23,1,0.0,7310.51,7310.51
2024-12-25 00:48:48,1,0.0,9804.07,9804.07
2024-12-25 00:59:09,1,40642.94,0.0,40642.94
2024-12-25 01:03:53,1,2287.63,0.0,2287.63
2024-12-25 01:20:36,1,0.0,42375.62,42375.62
2024-12-25 01:21:51,1,0.0,11612.86,11612.86
2024-12-25 01:26:44,1,0.0,5085.54,5085.54
2024-12-25 01:55:32,1,0.0,29361.02,29361.02
2024-12-25 01:58:19,1,13425.49,0.0,13425.49
2024-12-25 02:27:38,1,119055.03,0.0,119055.03
2024-12-25 02:30:06,1,0.0,654.71,654.71
2024-12-25 02:44:01,1,0.0,53140.1,53140.1
2024-12-25 02:52:35,1,0.0,1703.39,1703.39
2024-12-25 02:55:09,1,0.0,41695.44,41695.44
2024-12-25 03:07:08,1,0.0,31714.27,31714.27
2024-12-25 03:07:18,1,0.0,8113.82,8113.82
2024-12-25 03:15:57,1,0.0,13740.03,13740.03
2024-12-25 04:30:51,1,15359.77,0.0,15359.77
2024-12-25 04:58:44,1,0.0,60755.81,60755.81
2024-12-25 05:03:25,1,0.0,97937.85,97937.85
2024-12-25 05:18:11,1,0.0,26216.77,26216.77
2024-12-25 05:19:36,1,0.0,33625.68,33625.68
2024-12-25 05:24:27,1,97134.3,0.0,97134.3
2024-12-25 05:25:47,1,0.0,76025.36,76025.36
2024-12-25 05:37:10,1,0.0,41228.0,41228.0
2024-12-25 06:01:07,1,141553.44,0.0,141553.44
2024-12-25 06:01:24,1,147884.6,0.0,147884.6
2024-12-25 07:13:54,1,2620.95,0.0,2620.95
2024-12-25 07:15:37,1,9470.04,0.0,9470.04
2024-12-25 07:52:46,1,0.0,11511.94,11511.94
2024-12-25 09:12:24,1,0.0,47086.87,47086.87
2024-12-25 09:45:54,1,0.0,17219.15,17219.15
2024-12-25 09:56:47,1,0.0,39047.1,39047.1
2024-12-25 10:45:16,1,5017.99,0.0,5017.99
2024-12-25 10:49:45,1,0.0,2646.22,2646.22
2024-12-25 11:55:49,1,62764.78,0.0,62764.78
2024-12-25 12:47:13,1,0.0,28639.88,28639.88
2024-12-25 12:56:11,1,0.0,9668.83,9668.83
2024-12-25 13:03:24,1,6964.11,0.0,6964.11
2024-12-25 15:15:31,1,3397.14,0.0,3397.14
2024-12-25 15:20:21,1,104345.22,0.0,104345.22
2024-12-25 15:41:24,1,0.0,19132.75,19132.75
2024-12-25 16:16:18,1,33563.51,0.0,33563.51
2024-12-25 16:22:44,1,5471.48,0.0,5471.48
2024-12-25 16:38:08,1,138941.77,0.0,138941.77
2024-12-25 17:43:19,1,0.0,24393.2,24393.2
2024-12-25 17:56:35,1,0.0,45792.63,45792.63
2024-12-25 18:13:51,1,0.0,43335.67,43335.67
2024-12-25 18:19:23,1,0.0,38437.71,38437.71
2024-12-25 18:26:08,1,4826.96,0.0,4826.96
2024-12-25 18:29:24,1,9839.05,0.0,9839.05
2024-12-25 18:38:30,1,0.0,71360.4,71360.4
2024-12-25 19:06:05,1,0.0,24793.51,24793.51
2024-12-25 20:16:46,1,0.0,7828.95,7828.95
2024-12-25 20:22:47,1,8571.32,0.0,8571.32
2024-12-25 21:10:15,1,0.0,10555.49,10555.49
2024-12-25 21:29:44,1,0.0,27001.9,27001.9
2024-12-25 21:33:41,1,41240.4,0.0,41240.4
2024-12-25 22:26:04,1,0.0,28059.12,28059.12
2024-12-25 22:33:46,1,0.0,58029.56,58029.56
2024-12-25 22:51:38,1,946.57,0.0,946.57
2024-12-25 22:56:04,1,0.0,3419.84,3419.84
2024-12-25 22:57:37,1,145596.12,0.0,145596.12
2024-12-25 23:05:24,1,18162.87,0.0,18162.87
2024-12-25 23:34:43,1,0.0,15019.98,15019.98
2024-12-25 23:52:49,1,0.0,6772.83,6772.83
2024-12-26 00:08:26,1,0.0,79598.83,79598.83
2024-12-26 00:17:33,1,2738.54,0.0,2738.54
2024-12-26 01:00:30,1,0.0,10571.62,10571.62
2024-12-26 01:33:37,1,0.0,2389.24,2389.24
2024-12-26 02:08:35,1,0.0,64059.95,64059.95
2024-12-26 03:32:09,1,0.0,4199.54,4199.54
2024-12-26 04:14:14,1,0.0,10070.28,10070.28
2024-12-26 04:14:38,1,0.0,17472.04,17472.04
2024-12-26 04:20:07,1,0.0,9159.24,9159.24
2024-12-26 04:21:36,1,0.0,38257.67,38257.67
2024-12-26 04:45:00,1,100235.45,0.0,100235.45
2024-12-26 05:30:09,1,0.0,13987.33,13987.33
2024-12-26 05:35:49,1,28584.13,0.0,28584.13
2024-12-26 05:43:45,1,4619.39,0.0,4619.39
2024-12-26 06:35:04,1,0.0,25877.0,25877.0
2024-12-26 07:44:59,1,0.0,7408.77,7408.77
2024-12-26 07:49:51,1,0.0,4607.62,4607.62
2024-12-26 08:39:08,1,70167.64,0.0,70167.64
2024-12-26 09:01:22,1,68591.86,0.0,68591.86
2024-12-26 10:19:18,1,492.44,0.0,492.44
2024-12-26 10:20:18,1,25435.84,0.0,25435.84
2024-12-26 10:23:21,1,4535.13,0.0,4535.13
2024-12-26 10:27:30,1,0.0,35035.45,35035.45
2024-12-26 10:29:38,1,0.0,82891.82,82891.82
2024-12-26 10:49:44,1,1474.27,0.0,1474.27
2024-12-26 11:14:36,1,9739.46,0.0,9739.46
2024-12-26 11:35:33,1,0.0,1714.56,1714.56
2024-12-26 11:58:39,1,0.0,21796.97,21796.97
2024-12-26 12:34:11,1,107544.55,0.0,107544.55
2024-12-26 13:49:33,1,635.94,0.0,635.94
2024-12-26 15:31:13,1,111922.68,0.0,111922.68
2024-12-26 15:50:24,1,0.0,6107.9,6107.9
2024-12-26 17:33:10,1,0.0,88604.84,88604.84
2024-12-26 17:36:47,1,4921.24,0.0,4921.24
2024-12-26 17:42:26,1,0.0,14217.38,14217.38
2024-12-26 18:41:21,1,0.0,29713.37,29713.37
2024-12-26 19:33:37,1,33311.52,0.0,33311.52
2024-12-26 19:57:57,1,0.0,34217.21,34217.21
2024-12-26 20:43:53,1,298.58,0.0,298.58
2024-12-26 20:53:13,1,0.0,9690.39,9690.39
2024-12-26 21:04:45,1,0.0,84930.09,84930.09
2024-12-26 21:48:13,1,0.0,93273.25,93273.25
2024-12-26 21:51:37,1,0.0,46411.78,46411.78
2024-12-26 21:59:16,1,0.0,43948.03,43948.03
2024-12-26 22:07:25,1,5186.43,0.0,5186.43
2024-12-26 22:59:40,1,0.0,10172.63,10172.63
2024-12-26 23:40:29,1,585.21,0.0,585.21
2024-12-27 00:16:11,1,0.0,25615.35,25615.35
2024-12-27 00:35:13,1,0.0,25991.15,25991.15
2024-12-27 00:57:56,1,0.0,1048.82,1048.82
2024-12-27 01:22:40,1,0.0,70593.46,70593.46
2024-12-27 01:35:51,1,0.0,38117.6,38117.6
2024-12-27 01:37:04,1,242.53,0.0,242.53
2024-12-27 01:51:02,1,0.0,23083.52,23083.52
2024-12-27 02:16:55,1,0.0,18588.06,18588.06
2024-12-27 02:33:28,1,0.0,26958.19,26958.19
2024-12-27 02:48:05,1,40876.04,0.0,40876.04
2024-12-27 03:22:45,1,0.0,43635.11,43635.11
2024-12-27 03:34:54,1,0.0,2464.55,2464.55
2024-12-27 04:10:32,1,0.0,30415.57,30415.57
2024-12-27 04:31:17,1,0.0,17277.98,17277.98
2024-12-27 04:56:39,1,80117.28,0.0,80117.28
2024-12-27 05:13:08,1,0.0,8157.94,8157.94
2024-12-27 05:16:42,1,1132.77,0.0,1132.77
2024-12-27 05:19:13,1,0.0,17522.14,17522.14
2024-12-27 05:27:44,1,0.0,47834.52,47834.52
2024-12-27 05:31:14,1,0.0,35047.95,35047.95
2024-12-27 05:36:29,1,0.0,39199.21,39199.21
2024-12-27 07:01:07,1,3980.26,0.0,3980.26
2024-12-27 07:12:17,1,0.0,25799.5,25799.5
2024-12-27 07:22:25,1,0.0,80070.21,80070.21
2024-12-27 07:41:27,1,0.0,2558.39,2558.39
2024-12-27 07:57:28,1,0.0,29431.37,29431.37
2024-12-27 08:08:01,1,0.0,14879.0,14879.0
2024-12-27 08:52:27,1,0.0,38971.78,38971.78
2024-12-27 08:53:25,1,0.0,11701.99,11701.99
2024-12-27 09:10:03,1,0.0,2840.14,2840.14
2024-12-27 09:28:40,1,0.0,24960.53,24960.53
2024-12-27 09:38:32,1,0.0,23429.06,23429.06
2024-12-27 10:03:12,1,0.0,13394.23,13394.23
2024-12-27 10:03:54,1,5799.09,0.0,5799.09
2024-12-27 10:11:32,1,558.65,0.0,558.65
2024-12-27 10:42:33,1,0.0,18044.6,18044.6
2024-12-27 10:44:32,1,0.0,1070.11,1070.11
2024-12-27 11:24:20,1,0.0,6893.72,6893.72
2024-12-27 12:25:36,1,0.0,5774.16,5774.16
2024-12-27 12:52:02,1,3375.28,0.0,3375.28
2024-12-27 13:58:17,1,0.0,87900.67,87900.67
2024-12-27 13:58:18,1,0.0,18568.35,18568.35
2024-12-27 14:39:45,1,71170.75,0.0,71170.75
2024-12-27 14:48:23,1,0.0,60476.85,60476.85
2024-12-27 15:25:01,1,0.0,15643.69,15643.69
2024-12-27 15:27:26,1,0.0,30586.56,30586.56
2024-12-27 15:58:14,1,0.0,8913.02,8913.02
2024-12-27 17:10:49,1,0.0,97807.81,97807.81
2024-12-27 17:19:14,1,0.0,18238.85,18238.85
2024-12-27 18:21:04,1,57759.12,0.0,57759.12
2024-12-27 18:58:16,1,30450.32,0.0,30450.32
2024-12-27 19:11:39,1,16943.58,0.0,16943.58
2024-12-27 19:15:51,1,0.0,22649.74,22649.74
2024-12-27 19:28:31,1,0.0,14699.79,14699.79
2024-12-27 19:35:20,1,3698.1,0.0,3698.1
2024-12-27 19:38:20,1,635.74,0.0,635.74
2024-12-27 19:42:32,1,0.0,2104.79,2104.79
2024-12-27 20:03:05,1,0.0,9372.76,9372.76
2024-12-27 20:09:09,1,0.0,1402.28,1402.28
2024-12-27 20:59:45,1,7851.95,0.0,7851.95
2024-12-27 21:03:39,1,0.0,44384.87,44384.87
2024-12-27 21:14:29,1,0.0,21682.99,21682.99
2024-12-27 21:29:11,1,0.0,9889.16,9889.16
2024-12-27 21:34:16,1,0.0,63403.94,63403.94
2024-12-27 21:50:45,1,1560.31,0.0,1560.31
2024-12-27 23:01:31,1,0.0,10997.01,10997.01
2024-12-27 23:28:04,1,0.0,8223.81,8223.81
2024-12-27 23:36:12,1,1576.27,0.0,1576.27
2024-12-27 23:54:04,1,43238.1,0.0,43238.1
2024-12-27 23:54:31,1,0.0,5578.49,5578.49
2024-12-28 00:10:52,1,36061.64,0.0,36061.64
2024-12-28 00:23:16,1,513.89,0.0,513.89
2024-12-28 00:24:26,1,0.0,9466.14,9466.14
2024-12-28 00:26:30,1,0.0,59764.31,59764.31
2024-12-28 00:39:59,1,0.0,2769.37,2769.37
2024-12-28 01:00:50,1,0.0,21726.26,21726.26
2024-12-28 03:00:25,1,31767.54,0.0,31767.54
2024-12-28 03:17:45,1,0.0,15829.84,15829.84
2024-12-28 03:17:58,1,0.0,13236.79,13236.79
2024-12-28 04:04:54,1,0.0,8209.15,8209.15
2024-12-28 04:10:08,1,0.0,4191.32,4191.32
2024-12-28 05:05:06,1,0.0,27552.63,27552.63
2024-12-28 05:44:59,1,8297.9,0.0,8297.9
2024-12-28 05:46:36,1,0.0,43667.14,43667.14
2024-12-28 05:46:58,1,0.0,28517.85,28517.85
2024-12-28 06:06:43,1,4455.04,0.0,4455.04
2024-12-28 06:07:54,1,9762.13,0.0,9762.13
2024-12-28 06:11:41,1,0.0,14649.46,14649.46
2024-12-28 06:24:06,1,0.0,23734.64,23734.64
2024-12-28 07:17:48,1,0.0,6012.47,6012.47
2024-12-28 07:46:37,1,0.0,23956.78,23956.78
2024-12-28 07:49:26,1,0.0,32059.82,32059.82
2024-12-28 07:58:55,1,96315.5,0.0,96315.5
2024-12-28 08:07:32,1,0.0,19682.31,19682.31
2024-12-28 08:11:54,1,9520.11,0.0,9520.11
2024-12-28 08:12:32,1,7967.23,0.0,7967.23
2024-12-28 08:21:07,1,117054.25,0.0,117054.25
2024-12-28 08:23:10,1,0.0,2356.52,2356.52
2024-12-28 09:17:54,1,0.0,13924.44,13924.44
2024-12-28 09:25:39,1,0.0,11790.27,11790.27
2024-12-28 10:03:55,1,65177.27,0.0,65177.27
2024-12-28 10:05:45,1,0.0,14647.79,14647.79
2024-12-28 10:20:22,1,499.61,0.0,499.61
2024-12-28 11:16:38,1,0.0,5199.25,5199.25
2024-12-28 11:20:42,1,0.0,18717.88,18717.88
2024-12-28 11:42:42,1,0.0,1267.15,1267.15
2024-12-28 12:46:26,1,0.0,8944.84,8944.84
2024-12-28 13:33:20,1,99456.63,0.0,99456.63
2024-12-28 13:35:00,1,3810.64,0.0,3810.64
2024-12-28 13:46:52,1,8749.85,0.0,8749.85
